id,type,attributes.base_token_price_usd,attributes.base_token_price_native_currency,attributes.quote_token_price_usd,attributes.quote_token_price_native_currency,attributes.base_token_price_quote_token,attributes.quote_token_price_base_token,attributes.address,attributes.name,attributes.pool_created_at,attributes.fdv_usd,attributes.market_cap_usd,attributes.price_change_percentage.m5,attributes.price_change_percentage.h1,attributes.price_change_percentage.h6,attributes.price_change_percentage.h24,attributes.transactions.m5.buys,attributes.transactions.m5.sells,attributes.transactions.m5.buyers,attributes.transactions.m5.sellers,attributes.transactions.m15.buys,attributes.transactions.m15.sells,attributes.transactions.m15.buyers,attributes.transactions.m15.sellers,attributes.transactions.m30.buys,attributes.transactions.m30.sells,attributes.transactions.m30.buyers,attributes.transactions.m30.sellers,attributes.transactions.h1.buys,attributes.transactions.h1.sells,attributes.transactions.h1.buyers,attributes.transactions.h1.sellers,attributes.transactions.h24.buys,attributes.transactions.h24.sells,attributes.transactions.h24.buyers,attributes.transactions.h24.sellers,attributes.volume_usd.m5,attributes.volume_usd.h1,attributes.volume_usd.h6,attributes.volume_usd.h24,attributes.reserve_in_usd,relationships.base_token.data.id,relationships.base_token.data.type,relationships.quote_token.data.id,relationships.quote_token.data.type,relationships.dex.data.id,relationships.dex.data.type
eth_0xfcc3b8959d99f1154f0b1ac0252aa7e0f0617bcc,pool,2762.25815616217,1.04291494565848,2648.170663721,1.0,1.04291495,0.95885096,0xfcc3b8959d99f1154f0b1ac0252aa7e0f0617bcc,mETH / WETH 0.01%,2024-05-24T07:27:23Z,1296797108,1295547383.24411,0,0,0,1.69,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,1.0,0,1,0.0,1.0,11,15,6.0,9.0,0.0,333.68078526439,333.68078526439,831944.673822492,2868386.6616,eth_0xd5f7838f5c461feff7fe49ea5ebaf7728bb0adfa,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,pancakeswap-v3-ethereum,dex
eth_0x744159757cac173a7a3ecf5e97adb10d1a725377,pool,1.43173686430722,0.000541029888766875,2646.15060680866,1.0,0.00054103,1848.33,0x744159757cac173a7a3ecf5e97adb10d1a725377,FET / WETH 0.3%,2022-06-25T23:48:21Z,3893599664,3736539027.52628,0,0.56,1.93,5.46,0,0,0.0,0.0,1,0,1.0,0.0,2,0,2.0,0.0,3,4,3.0,3.0,65,100,41.0,40.0,0.0,12374.2049958654,256287.20860378,823487.000653671,10749279.3187,eth_0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v3,dex
eth_0x180efc1349a69390ade25667487a826164c9c6e4,pool,0.0173181748019428,0.00000652831748224569,2644.91324632126,1.0,0.00000653,153179,0x180efc1349a69390ade25667487a826164c9c6e4,BEAM / WETH,2023-10-26T10:57:11Z,1057403736,892004746.796947,0,-0.14,-0.06,8.76,1,0,1.0,0.0,1,4,1.0,3.0,2,7,2.0,6.0,7,8,6.0,7.0,133,70,89.0,48.0,196.372007096913,28725.505677327,159859.642177915,820710.97033636,11060778.1835,eth_0x62d0a8458ed7719fdaf978fe5929c6d342b0bfce,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x5874c7ce2ff1a91b8e89bdc3d1167c5d7de2f2e1,pool,0.00000109139698537331,0.000000000402451773265385,2647.85672510268,1.0,0.000000000402451773,2484769770,0x5874c7ce2ff1a91b8e89bdc3d1167c5d7de2f2e1,E/ACC / WETH,2023-11-28T02:05:59Z,459140,,0,14.64,13.62,171.56,0,1,0.0,1.0,3,2,3.0,2.0,10,5,9.0,5.0,15,8,12.0,8.0,346,281,230.0,188.0,1721.70688712578,24352.5186541533,597610.219959385,816625.942553965,130153.1993,eth_0xc03d38f89b175596859c99eab231d31e1808358c,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x68b44c26874998adbd41a964e92315809524c7cb,pool,0.0704441709058955,0.0000267100540498719,2644.91324632126,1.0,0.00002671,37439.09,0x68b44c26874998adbd41a964e92315809524c7cb,ZYN / WETH,2023-11-27T21:12:35Z,63668882,63851096.9763463,-0.59,1.97,10.17,24.64,1,1,1.0,1.0,1,2,1.0,2.0,2,3,2.0,3.0,6,9,6.0,8.0,107,119,66.0,63.0,375.557400388146,33731.6780987894,521965.012963648,815444.526037955,2215471.8966,eth_0x58cb30368ceb2d194740b144eab4c2da8a917dcb,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x9b9d97a9215882f4a68b0d0d591d5aaeb29e5e47,pool,0.0125900757418524,0.00000476233848648649,2647.80401813759,1.0,0.00000476,209981,0x9b9d97a9215882f4a68b0d0d591d5aaeb29e5e47,OSCAR / WETH,2024-09-25T19:22:11Z,11294529,11312168.8419508,0,0.18,-5.08,36.16,1,0,1.0,0.0,2,1,2.0,1.0,4,3,4.0,3.0,13,7,13.0,6.0,284,254,198.0,160.0,1059.12160725504,12529.6753249774,226595.124238074,810683.368153613,465068.4708,eth_0xebb66a88cedd12bfe3a289df6dfee377f2963f12,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0xa203b73fb2b0bfab2e02d4f5df53173dcb7c6e41,pool,855.269641654481,0.327992912741878,2644.91324632126,1.0,0.32799291,3.04884637,0xa203b73fb2b0bfab2e02d4f5df53173dcb7c6e41,REMILIA / WETH,2023-06-23T14:03:11Z,585809,,-4.98,17.61,-48.9,253.17,1,1,1.0,1.0,1,2,1.0,2.0,6,2,6.0,2.0,11,3,10.0,3.0,485,350,295.0,204.0,3719.55333212548,13075.9148833317,248121.489983751,804996.503365559,80398.5997,eth_0x206a5ec55c531574130691cf9ada0fd711d5f710,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0xdcef968d416a41cdac0ed8702fac8128a64241a2,pool,0.987290568928298,0.000375825409755964,0.993388387427322,0.000378146626232792,0.99386160,1.00617632,0xdcef968d416a41cdac0ed8702fac8128a64241a2,FRAX / USDC,2022-07-13T12:41:11Z,641179508,641179508.647905,0,0,-1.37,-0.78,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,2,2.0,2.0,8,11,6.0,8.0,0.0,360218.461772872,382981.419187568,800918.66024541,13088425.4728,eth_0x853d955acef822db058eb8505911ed77f175b99e,token,eth_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,token,curve,dex
eth_0x0f388ecdbc128083bfe317b00de2c25fbe9f24d5,pool,0.066635689893424,0.0000251676652584431,2644.92155798818,1.0,0.00002517,39733.52,0x0f388ecdbc128083bfe317b00de2c25fbe9f24d5,SWAG / WETH,2024-07-17T00:39:35Z,6663569,,5.33,8.82,24.4,88.96,2,0,2.0,0.0,4,3,4.0,3.0,9,7,8.0,6.0,18,11,15.0,10.0,288,182,207.0,135.0,13886.9656692304,81007.7151728566,318204.440768015,796601.814933501,513102.4361,eth_0x36c7188d64c44301272db3293899507eabb8ed43,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x9c4fe5ffd9a9fc5678cfbd93aa2d4fd684b67c4c,pool,2750.28735514903,1.03143012034499,2658.60065262211,1.0,1.03143012,0.96952763,0x9c4fe5ffd9a9fc5678cfbd93aa2d4fd684b67c4c,PAXG / WETH,2021-10-11T01:42:05Z,533387652,531814831.094502,0,0,0.68,1.78,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,25,36,19.0,17.0,0.0,0.0,4851.1771986644,796200.129230303,19041623.7988,eth_0x45804880de22913dafe09f4980848ece6ecbaf78,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x62e0d3fd804dfbf02d08ee632e9634dba5c00d03,pool,1.00193601669994,0.000378639074481214,0.352496403565697,0.000133686864990144157742010765051200649320839,2.83228330,0.35307203,0x62e0d3fd804dfbf02d08ee632e9634dba5c00d03,USDC / AEVO 0.3%,2024-09-26T04:55:47Z,25802575885,35006896078.9602,0,-0.05,0,0.46,1,0,1.0,0.0,3,0,3.0,0.0,4,0,4.0,0.0,4,4,4.0,3.0,26,69,12.0,25.0,7466.54899780173,44673.9071518841,242964.258269449,793175.597333976,4659492.0492,eth_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,token,eth_0xb528edbef013aff855ac3c50b381f253af13b997,token,uniswap_v3,dex
eth_0xe945683b3462d2603a18bdfbb19261c6a4f03ad1,pool,0.00000118218322685485,0.000000000445873661590158,2644.92155798818,1.0,0.000000000445873662,2242787781,0xe945683b3462d2603a18bdfbb19261c6a4f03ad1,BOBO / WETH,2023-05-12T00:28:35Z,78596795,78169302.1624271,0.06,0.56,4.1,2.65,2,0,2.0,0.0,4,3,4.0,3.0,5,7,5.0,6.0,15,11,15.0,8.0,194,145,151.0,111.0,1296.04899189982,63451.2612367254,288852.148612954,787124.130423052,3473257.9308,eth_0xb90b2a35c65dbc466b04240097ca756ad2005295,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x9ec9367b8c4dd45ec8e7b800b1f719251053ad60,pool,0.115856821577458,0.000043673725206743,2644.92155798818,1.0,0.00004367,22897.06,0x9ec9367b8c4dd45ec8e7b800b1f719251053ad60,0x0 / WETH,2023-01-25T02:15:28Z,103256033,102951475.783747,0,0.64,-2.17,-5.36,1,0,1.0,0.0,1,0,1.0,0.0,4,1,4.0,1.0,12,3,12.0,3.0,232,98,185.0,80.0,132.246077899409,7405.50655190672,238529.374186673,773755.587587245,7062180.3957,eth_0x5a3e6a77ba2f983ec0d371ea3b475f8bc0811ad5,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x63a151d042dc870fb1b3f0c72cbbdd53a85898f6,pool,0.0134889224704971,0.00000509496250672452,2644.92155798818,1.0,0.00000509,196272,0x63a151d042dc870fb1b3f0c72cbbdd53a85898f6,FIGHT / WETH,2024-07-14T01:10:59Z,13285355,13272407.3412358,0.92,1.15,-5.16,-2.86,3,0,2.0,0.0,3,0,2.0,0.0,4,1,3.0,1.0,6,5,4.0,5.0,166,176,100.0,99.0,4387.57808989762,9344.81870928896,87704.1980801886,747035.030148749,1182293.5118,eth_0x8802269d1283cdb2a5a329649e5cb4cdcee91ab6,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x6cec0dd753ba23c245a0751899eff020f08ad077,pool,0.00763657495855895,0.00000288320489504639,2648.17081323629,1.0,0.00000288,346836,0x6cec0dd753ba23c245a0751899eff020f08ad077,MOODENG / WETH 0.05%,2024-10-09T07:38:47Z,160368074,,0,0.04,8.57,228.88,0,0,0.0,0.0,0,0,0.0,0.0,1,0,1.0,0.0,3,0,3.0,0.0,100,9,28.0,5.0,0.0,523.034156590113,76810.4229620482,729866.955221485,126928452.1212,eth_0x7a420044c02e1a55dc75901ac1587627f840799c,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v3,dex
eth_0x841820459769cd629b10a36fd12e603938cc2679,pool,2.35143974619425,0.000890776849848613,2645.46022467105,1.0,0.00089078,1122.62,0x841820459769cd629b10a36fd12e603938cc2679,WLD / WETH 1%,2023-07-24T07:41:59Z,23514397462,1286983893.66894,-0.24,-0.24,1.3,8.36,0,2,0.0,2.0,0,2,0.0,2.0,0,2,0.0,2.0,0,2,0.0,2.0,62,37,37.0,22.0,7971.52302327123,7971.52302327123,191096.283859318,726008.389622713,1539621.6152,eth_0x163f8c2467924be0ae7b5347228cabf260318753,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v3,dex
eth_0x9c3b46c0ceb5b9e304fcd6d88fc50f7dd24b31bc,pool,2621.636654136,0.997527929611988,2626.99259629459,1.0,0.99752793,1.00247820,0x9c3b46c0ceb5b9e304fcd6d88fc50f7dd24b31bc,frxETH / WETH,2023-08-19T02:48:32Z,442374230,435097012.285146,0,0,-0.02,1.3,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,1.0,0.0,7,9,4.0,7.0,0.0,21531.6194104629,36699.0454059661,721999.254970124,25984857.454,eth_0x5e8422345238f34275888049021821e8e08caa1f,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,curve,dex
eth_0xfdb676331a4b37689b2ea12f14ff895b640a4379,pool,0.00832976498425077,0.00000315828661731,2644.92155798818,1.0,0.00000316,316627,0xfdb676331a4b37689b2ea12f14ff895b640a4379,$SPEEDY / WETH,2024-09-26T17:44:23Z,8329765,8353420.36042881,0.9,0.59,11.29,14.9,2,1,2.0,1.0,5,1,4.0,1.0,9,3,8.0,3.0,31,21,26.0,18.0,351,262,231.0,148.0,2141.19306688581,52562.3577815319,145522.090009859,719428.015616435,294284.2768,eth_0xc8f69a9b46b235de8d0b77c355fff7994f1b090f,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0xd4f56e41e77e2594e89473c7ec03f3f8f6ed315b,pool,68428.2866068841,25.818454028292885285101031992,68358.8743595955,25.7922643192634,1.00101541,0.99898562,0xd4f56e41e77e2594e89473c7ec03f3f8f6ed315b,LBTC / cbBTC 0.05%,2024-09-24T10:34:11Z,692878869,691159090.717156,0,0,0,2.04,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,3,1.0,1.0,0.0,0.0,49144.1874924024,714343.435828132,13663672.5101,eth_0x8236a87084f8b84306f72007f36f2618a5634494,token,eth_0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,token,uniswap_v3,dex
eth_0x8f1b19622a888c53c8ee4f7d7b4dc8f574ff9068,pool,0.000000206856499162862,0.0000000000783564033574459,2647.52180919628,1.0,0.000000000078356403,12762198840,0x8f1b19622a888c53c8ee4f7d7b4dc8f574ff9068,JESUS / WETH,2023-04-25T20:27:35Z,160888386,32473006.3709962,0,-0.46,2.31,14.53,0,1,0.0,1.0,1,1,1.0,1.0,1,2,1.0,2.0,5,4,5.0,4.0,137,110,105.0,78.0,199.109482870103,3544.34224037822,195706.44776026,713473.606795491,2892200.8341,eth_0xba386a4ca26b85fd057ab1ef86e3dc7bdeb5ce70,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0xd51a44d3fae010294c616388b506acda1bfaae46,pool,0.991923710690375,0.000376957823851257,68172.1324480301,25.7596359700322,0.00001463,68335.59,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT / WBTC / WETH,2022-07-13T11:48:12Z,54521863949,120012608615.846,0,0,0.21,0.04,0,0,,,0,0,,,0,0,,,0,0,,,26,36,,,0.0,0.0,84421.5559442028,551222.269619584,18409638.8979,eth_0xdac17f958d2ee523a2206206994597c13d831ec7,token,eth_0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,token,curve,dex
eth_0x7d7b27d4eb74f7728c53a5a4f9d4e82a3652bbe7,pool,0.0265133730301844,0.0000100718348170675,2644.97088293504,1.0,0.00001007,99286.78,0x7d7b27d4eb74f7728c53a5a4f9d4e82a3652bbe7,KLAUS / WETH 1%,2024-10-15T08:30:59Z,26512956,26284236.3847348,1.81,-17.47,-21.66,-25.85,3,0,3.0,0.0,10,4,10.0,3.0,28,10,23.0,9.0,35,14,29.0,10.0,332,165,249.0,132.0,1307.14649191304,72860.3825181286,188250.482683134,687234.665981069,283286.9558,eth_0xb612bfc5ce2fb1337bd29f5af24ca85dbb181ce2,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v3,dex
eth_0xc5be99a02c6857f9eac67bbce58df5572498f40c,pool,1.37364712212694,0.000517951508426918,2646.8653834351,1.0,0.00051795,1930.68,0xc5be99a02c6857f9eac67bbce58df5572498f40c,AMPL / WETH,2021-10-11T01:37:24Z,125961551,110422642.707607,0,-1.49,-0.15,-0.17,0,0,0.0,0.0,0,0,0.0,0.0,2,4,2.0,2.0,3,6,3.0,2.0,61,52,39.0,25.0,0.0,18878.482624125,82731.2435853956,682571.594028367,5057494.5756,eth_0xd46ba6d942050d489dbd938a2c909a5d5039a161,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x1084a95c69bdc3325c1c42f86676b6eb66dce053,pool,0.0000101736337047171,0.0000000038377956000762,2645.02544254056,1.0,0.000000003837795600,260566248,0x1084a95c69bdc3325c1c42f86676b6eb66dce053,GOAT / WETH,2024-10-13T03:42:23Z,1017363,,0,6.39,25.86,39.51,1,0,1.0,0.0,3,2,3.0,2.0,11,6,9.0,6.0,20,10,14.0,8.0,545,414,334.0,255.0,39.6323715076623,15118.3978040226,99340.5066649777,672148.491842862,101152.523,eth_0x5200b34e6a519f289f5258de4554ebd3db12e822,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x5694a92a69775a010e65d610d78b9eaf950c897e,pool,0.0124262485383947,0.00000468448272766651,2647.52180919628,1.0,0.00000468,213471,0x5694a92a69775a010e65d610d78b9eaf950c897e,GOU / WETH,2024-08-13T20:24:59Z,12426249,12402270.1863004,0,3.72,-4.66,28.92,0,0,0.0,0.0,4,0,4.0,0.0,6,2,6.0,2.0,11,2,11.0,2.0,248,157,208.0,122.0,0.0,10214.7452342576,156676.644151284,659129.336334166,736750.9224,eth_0xed89fc0f41d8be2c98b13b7e3cd3e876d73f1d30,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x1ac1a8feaaea1900c4166deeed0c11cc10669d36,pool,1.00114400621087,0.000378385987241907,2646.15060680866,1.0,0.00037839,2642.80,0x1ac1a8feaaea1900c4166deeed0c11cc10669d36,USDC / WETH 0.05%,2023-04-02T10:30:10Z,25782179462,35006896078.9602,0,-0.17,-0.06,0.25,0,0,0.0,0.0,1,0,1.0,0.0,1,2,1.0,2.0,2,3,2.0,3.0,76,63,63.0,53.0,0.0,9868.04722921301,191656.49578031,655608.256307309,2122833.9069,eth_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,pancakeswap-v3-ethereum,dex
eth_0x2201d2400d30bfd8172104b4ad046d019ca4e7bd,pool,2974.76148175148,1.11905558963326,2658.08451953175,1.0,1.11905559,0.89361066,0x2201d2400d30bfd8172104b4ad046d019ca4e7bd,rETH / WETH 0.05%,2023-04-12T02:30:01Z,1440591806,1434715360.81381,0,0,0.74,2.23,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,2,2.0,1.0,0.0,0.0,405755.541961321,655523.378439024,6143671.5065,eth_0xae78736cd615f374d3085123a210448e74fc6393,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,pancakeswap-v3-ethereum,dex
eth_0xb4b5b4ef679fcd049b0b6ca76ff87d11716bc09b,pool,0.0000280810238009971,0.0000000106181404537252,2644.92155798818,1.0,0.00000001,94178449,0xb4b5b4ef679fcd049b0b6ca76ff87d11716bc09b,EGPT / WETH,2024-10-18T21:13:23Z,28081.02,,44.1,709.59,709.59,709.59,6,0,6.0,0.0,10,14,10.0,14.0,47,53,41.0,49.0,544,392,384.0,266.0,544,392,384.0,266.0,1438.53602756866,650715.798141417,650715.798141417,650715.798141417,16042.8131,eth_0xd821c51e8010d34065749fd557de0df35e8ba700,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0xc45a81bc23a64ea556ab4cdf08a86b61cdceea8b,pool,0.00000141582274328136,0.000000000535290511602368,2644.96140430952,1.0,0.000000000535290512,1868144453,0xc45a81bc23a64ea556ab4cdf08a86b61cdceea8b,TITANX / WETH 1%,2023-10-28T07:28:23Z,140582430,,0,-2.08,2.61,6.56,0,1,0.0,1.0,0,2,0.0,2.0,2,3,2.0,3.0,4,4,4.0,4.0,103,117,62.0,63.0,851.285754672227,5523.93864251572,159861.073648852,646683.997254285,6298070.0455,eth_0xf19308f923582a6f7c465e5ce7a9dc1bec6665b1,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v3,dex
eth_0x2aeee741fa1e21120a21e57db9ee545428e683c9,pool,0.0000410788664723791,0.0000000155566133945954,2647.6749081562,1.0,0.00000002,64281343,0x2aeee741fa1e21120a21e57db9ee545428e683c9,GME / WETH,2024-05-13T03:45:23Z,16936401,16635755.8787976,0.54,0.76,-10.03,-0.18,2,1,2.0,1.0,2,2,2.0,2.0,5,4,4.0,4.0,5,5,4.0,5.0,167,136,116.0,103.0,13408.9514649394,29886.8794407997,134324.270795052,645718.020725229,1319216.8621,eth_0xc56c7a0eaa804f854b536a5f3d5f49d2ec4b12b8,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x92560c178ce069cc014138ed3c2f5221ba71f58a,pool,17.635998046377,0.00666503393044379,2648.23113530609,1.0,0.00666503,150.04,0x92560c178ce069cc014138ed3c2f5221ba71f58a,ENS / WETH 0.3%,2021-12-29T12:38:17Z,1763599760,585369110.757537,0,0,0.68,4.05,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,1.0,17,19,7.0,13.0,0.0,12214.913747664,478226.68952166,643469.340958218,5189280.4366,eth_0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v3,dex
eth_0xa3cabbc3104a3ce33a5f99d8cac88b5dfcb56cc2,pool,0.0000000273029641163929,0.0000000000105118700732384,2644.91324632126,1.0,0.000000000010511870,95130551751,0xa3cabbc3104a3ce33a5f99d8cac88b5dfcb56cc2,DOGE2.0 / WETH,2024-10-18T13:10:47Z,11486.08,,4.41,-14.51,-95.28,89.75,2,0,2.0,0.0,2,0,2.0,0.0,2,0,2.0,0.0,3,3,3.0,3.0,776,549,536.0,401.0,226.223502904049,1213.72714998922,76703.2137586566,642163.01486626,10486.517,eth_0x4180bedcb0397935da5cb8c06d88229584233586,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x25647e01bd0967c1b9599fa3521939871d1d0888,pool,1.33349375179464,0.000502184124854891,2647.85672510268,1.0,0.00050218,1991.30,0x25647e01bd0967c1b9599fa3521939871d1d0888,SUPER / WETH,2021-10-11T01:36:24Z,1333491188,600623878.478971,0,0.19,0.29,2.84,0,0,0.0,0.0,1,0,1.0,0.0,1,1,1.0,1.0,2,5,2.0,5.0,70,62,48.0,38.0,0.0,21135.4134472696,268957.043776231,638275.313224736,9229482.5641,eth_0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x0c30062368eefb96bf3ade1218e685306b8e89fa,pool,0.346878258746126,0.000133919216884328,2644.96140430952,1.0,0.00013392,7467.19,0x0c30062368eefb96bf3ade1218e685306b8e89fa,BITCOIN / WETH 1%,2023-05-12T01:09:59Z,346778731,344625803.802197,0,-1.54,6.24,14.09,0,1,0.0,1.0,3,1,2.0,1.0,3,1,2.0,1.0,7,1,6.0,1.0,148,62,126.0,55.0,20828.1156520265,42898.0400931285,236159.969819317,626377.535477182,1248934.5382,eth_0x72e4f9f808c49a2a61de9c5896298920dc4eeea9,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v3,dex
eth_0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,pool,68133.4870957412,25.7596359700322,1.00290150434336,0.000379172984781775,67936.37,0.00001472,0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,WBTC / USDC 0.05%,2022-03-31T10:57:47Z,10017852139,10037187109.1668,0,-0.12,-0.52,1.92,0,1,0.0,1.0,0,1,0.0,1.0,1,2,1.0,2.0,3,2,3.0,2.0,59,55,43.0,45.0,1368.0183495292,9980.13494939929,287969.226186893,617974.276642484,729216.7735,eth_0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,token,eth_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,token,uniswap_v3,dex
eth_0x0da7096f14303eddd634c0241963c064e0244984,pool,0.0393870251075081,0.0000147615996417842,2647.80401813759,1.0,0.00001476,67743.34,0x0da7096f14303eddd634c0241963c064e0244984,XMW / WETH,2024-09-18T20:28:35Z,48561160,28030400.9524854,0,-1.86,8.37,-3.33,0,1,0.0,1.0,1,2,1.0,2.0,2,2,2.0,2.0,3,5,3.0,4.0,109,84,97.0,67.0,9354.41846303318,51551.7559141519,386281.120046144,615646.367544953,1747480.6597,eth_0x391cf4b21f557c935c7f670218ef42c21bd8d686,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x7a415b19932c0105c82fdb6b720bb01b0cc2cae3,pool,2760.53807574615,1.05066244053168,2629.84465075306,1.0,1.05066244,0.95178048,0x7a415b19932c0105c82fdb6b720bb01b0cc2cae3,weETH / WETH 0.05%,2024-01-05T04:37:11Z,4445968722,4437534098.37266,0,0,0,0.86,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,3,1,3.0,1.0,0.0,0.0,0.0,614536.25944216,18926768.9686,eth_0xcd5fe23c85820f7b72d0926fc9b05b43e359b7ee,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v3,dex
eth_0xcb6935055898904ee1ce3348b7f6655f410d6a44,pool,0.000157993049810429,0.0000000579756058153963,2645.6241985945,1.0,0.00000006,17248634,0xcb6935055898904ee1ce3348b7f6655f410d6a44,47 / WETH,2024-10-17T19:59:11Z,157993,,0,-19.76,-2.97,-23.55,0,1,0.0,1.0,1,4,1.0,4.0,4,6,4.0,6.0,8,14,7.0,11.0,717,444,366.0,288.0,689.025165630725,6306.00265277568,44335.7877171387,599542.541840879,43048.9942,eth_0x4780743e0a1eac49c271cf23242a2fb459fe001c,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0xf54e48ddc79fba750b87648747fd27e46d156254,pool,0.00000296436007965293,0.00000000112193373332548,2644.91324632126,1.0,0.000000001121933733,891318239,0xf54e48ddc79fba750b87648747fd27e46d156254,MOGUTOU / WETH,2024-06-09T07:22:47Z,1247077,,-0.29,4.55,4.34,717.44,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,4,1,4.0,1.0,450,256,329.0,167.0,1046.78034631068,4481.37502984547,44901.2852865835,597292.820046366,131352.3553,eth_0x9d2c813c6463ec93af1433e6a5bf02afc49f8d90,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
